Epoch	SMILES	Frags	Valid	Accurate	Desired	DiverseHitsScorer
1	COc1ccc(N2CCN(c3csc(NC(=O)C4NCCC4c4ccc(Cl)cc4)n3)CC2)cc1	C1CNCCN1.Clc1ccccc1.c1cscn1	1.0	1.0	0	0.02
1	O=C(CSc1n[nH]c(N2CCOCC2)n1)c1ccc(Br)cc1	CC=O.c1nc[nH]n1	1.0	1.0	0	0.01
1	COc1ccc(-c2cc(-c3cc(-c4ccccc4F)n[nH]3)c(F)[nH]2)cc1OC1CCN(S(C)(=O)=O)CC1	c1cc[nH]c1.c1cn[nH]c1	1.0	1.0	0	0.04
1	COCCOc1cc(-c2cc(C(=O)Nc3ccc(C)c(-c4ccncc4)c3)ccc2C)cc(N2CCOCC2)n1	C1COCCN1.c1ccncc1	1.0	1.0	0	0.03
1	Cc1ccc(OCC#CC(=O)Nc2c(C)n(C)n(-c3ccccc3)c2=O)cc1	CC#CC=O	1.0	1.0	0	0.02
1	COc1ccc(Cn2cc(NC(=O)c3cnn4cccnc34)cn2)cc1OC	CO.c1ccccc1.c1cnc2ccnn2c1	1.0	1.0	0	0.01
1	CCC1Nc2ncnc(C3CN(C)CCC3O)c2N(C(c2ccccc2)c2ccccc2)C1=O	CN1C(=O)CNc2ncncc21.CN1CCCCC1.c1ccccc1	1.0	1.0	0	0.03
1	COC(=O)c1ccc(Nc2ncc(Cl)c(Nc3cccc(N(C)C4CCNC4)c3)n2)cc1C	C1CCNC1.C=O.Clc1cncnc1	1.0	1.0	1	0.37
1	CCc1cc(C#N)cc(-c2ccc(C3CNCCO3)cc2)c1	C1COCCN1.N#Cc1ccccc1	1.0	1.0	0	0.05
1	COC(=O)CCOc1ccc(C#N)cc1-c1nc[nH]n1	CO.N#Cc1ccccc1	1.0	1.0	0	0.01
1	COc1ccc(C(=O)Nc2ccc(C#N)cc2Nc2ccccc2C)cc1S(=O)(=O)OC	CO.N#Cc1ccccc1	1.0	1.0	0	0.03
1	COc1ccc(C(=O)CN2CCN(C(=O)CN(c3cccc(Cl)c3)S(C)(=O)=O)CC2)cc1OCc1ccc(Br)o1	Brc1ccco1.C1CNCCN1.Clc1ccccc1	1.0	1.0	0	0.05
1	NC(=O)c1ccsc1-c1ccc(-c2ccco2)cc1	NC=O.c1ccccc1.c1ccoc1.c1ccsc1	1.0	1.0	0	0.04
1	CN(C(=O)c1ccc(NC(=O)Nc2cccnc2)cc1)c1cn2ccccc2n1	C=O.c1ccn2ccnc2c1	1.0	1.0	0	0.0
1	COc1ccc(N2C(Cc3nc(N4CCCC4)c[nH]3)CCCN2C(=O)Cc2ccc(F)cc2)cc1	Fc1ccccc1.c1c[nH]cn1	1.0	1.0	0	0.01
1	CC(C)CNCCC(Cc1coc(-c2ccccc2)n1)N1CCCCC1	C1CCNCC1.CC(C)C.c1cocn1	1.0	1.0	0	0.02
1	CNC(=O)c1cc2cccnc2n(-c2ccc3c(c2)CCC(c2ccccc2)O3)c1=O	CNC.c1ccc2c(c1)CCCO2	1.0	1.0	0	0.04
1	Clc1cccc(Oc2ccnc(NNc3cc[nH]n3)c2)c1	Clc1ccccc1.c1cn[nH]c1	1.0	1.0	0	0.11
1	COC1CCN(CC(=O)Nc2cc(Cl)c(S(=O)(=O)N3CCOCC3)c(Br)c2)CC1	C1CCNCC1.CC=O	1.0	1.0	0	0.0
1	O=C(NCc1ccccn1)Nc1ccc(C(F)(F)F)cc1Cl	C=O.Clc1ccccc1.FC(F)F.c1ccncc1	1.0	1.0	0	0.01
1	O=C(Nc1sc2c(c1C(=O)N1CCOCC1)CCCCC2)c1ccc(Cl)cc1	C1COCCN1.Clc1ccccc1	1.0	1.0	0	0.04
1	Cc1ccsc1CCC(=O)c1cccc2[nH]ccc12	CC=O.Cc1ccsc1.c1ccc2[nH]ccc2c1	1.0	1.0	0	0.01
1	CC(O)Cc1c(F)ccc2c1C(=CC=Cc1ccc(N3CCOCC3)cc1F)C(=O)N2	C1COCCN1.CC(C)O.O=C1Cc2cc(F)ccc2N1	1.0	1.0	0	0.08
1	COc1cnccc1-c1n[nH]c2ccc(C(=O)NC(C)c3ccccc3)cc12	c1ccc2[nH]ncc2c1	1.0	1.0	0	0.14
1	CC1OC(=O)C2CC(COCc3ccccc3)CC(Oc3ccc4[nH]nc(-c5ccncc5)c4c3)C12	c1ccc2[nH]ncc2c1	1.0	1.0	0	0.17
1	COc1ccc(OC)c(C(=O)OCc2cccc(Cl)c2)c1OC	C=O.CO.Clc1ccccc1	1.0	1.0	0	0.0
1	COC(=O)Cc1ccc(S(=O)(=O)c2cnc(-c3ccccc3CC(C)C)o2)cc1N1CCCCC1	C1CCNCC1.CC(C)C.c1cocn1	1.0	1.0	0	0.04
1	CCOC(=O)c1[nH]c2ccc(NS(=O)(=O)c3cc(Br)ccc3Br)cc2c1C=C(C#N)C#N	c1ccc2[nH]ccc2c1	1.0	1.0	0	0.03
1	NC(=O)c1cc2nc(-c3ccc4[nH]ncc4c3Cl)nc(NC3CC4CCN(C4)C3)c2s1	c1ccc2[nH]ncc2c1	1.0	1.0	0	0.17
1	CC=C(C(=O)COC(=O)c1ccc2[nH]ncc2c1)N1C(=O)OCC1C	CC=O.c1ccc2[nH]ncc2c1	1.0	1.0	0	0.04
1	CC=C1CC2CC1N(c1ccc3c(c1)nc(Nc1cccc(C)n1)n3Cc1ccnn1C)C2	Cc1ccccn1.Cn1cccn1	1.0	1.0	0	0.1
1	Cc1ccc(-c2nc(C(C)N)nn2NC(=O)CNC(=O)c2cccc(Cl)c2)cc1	CC=O.c1nc[nH]n1	1.0	1.0	0	0.0
1	CCC1C(=NC(=O)NC2CCCC2)C(C)C(OC)N2N=CC(N3CCOCC3)C(=C2c2nccc(-c3cccc(C(=O)O)n3)n2)CC1OC	C1COCCN1.c1ccncc1	1.0	1.0	0	0.0
1	O=C(c1ccco1)N1CCCN(c2ccccn2)CC1	C=O.c1ccncc1.c1ccoc1	1.0	1.0	0	0.0
1	CN(C)C(=O)OCCn1cc(CC(=O)NCc2ccc(Nc3ccc(Cl)c(C(F)(F)F)c3)cn2)nn1	C=O.Clc1ccccc1.FC(F)F.c1ccncc1	1.0	1.0	0	0.1
1	CC(C)Oc1ccc(-c2nc(-c3coc4ccccc34)cs2)cc1	c1ccc2occc2c1	1.0	1.0	0	0.01
1	Cc1ccccc1C(=O)N1CCN(c2cnccc2C(=O)CNC(=O)c2ccccc2)CC1	C1CNCCN1.CC=O	1.0	1.0	0	0.0
1	O=C(NC1(c2c[nH]c3ccc(-c4ncc(Cl)cn4)cc23)CNC1)N1CCOCC1	C1CNC1.C=O.Clc1cncnc1.c1ccc2[nH]ccc2c1	1.0	1.0	0	0.16
1	CC(=O)CN(c1ccc(C)cc1NC1=C(C(N)=O)C(Nc2cccc(NC=O)c2)=N1)C1CCC(N)CC1	Cc1ccccc1.NC1CCCCC1.NC=O	1.0	1.0	0	0.0
1	CCN1C(NC)=CC(c2cncn2-c2cccnc2)=CC=C1N(C)CCO	CCO.CN	1.0	1.0	0	0.0
1	CCn1cc(C(=O)c2ccc3c(C(F)(F)F)cccc3n2)c2cccnc21	FC(F)F.c1ccc2ncccc2c1	1.0	1.0	0	0.01
1	Cc1cc(C(=O)NC(C)c2ccc(C(F)(F)F)cc2)nn1C1CCCN2C(=O)N(C)CC2C1	Cc1ccn[nH]1.c1ccccc1	1.0	1.0	0	0.0
1	Cc1nc(CCN2CCN(c3cccc(F)c3)CC2)cs1	C1CNCCN1.Cc1nccs1	1.0	1.0	0	0.02
