Epoch	SMILES	Frags	Valid	Accurate	Desired	DiverseHitsScorer
1	OC(CNc1cc(C(c2ccc(F)cc2)c2ccsc2)ccn1)C(F)(F)F	Fc1ccccc1.c1ccncc1	1.0	1.0	0	0.16
1	Cc1ccc(-c2nc(CC(=O)Nc3ccc(S(=O)(=O)Nc4ccon4)cc3)sc2C)cc1	c1cnoc1	1.0	1.0	0	0.08
1	CCN(CC)C(=O)c1ccc(-c2cnoc2)c(OC)c1	c1cnoc1	1.0	1.0	0	0.0
1	CC(=O)c1ccc(Sc2ccc3c(COc4ccc(Cc5ncn[nH]5)cc4)cccc3n2)cc1	CC=O.c1ccc2ncccc2c1.c1nc[nH]n1	1.0	1.0	0	0.07
1	CN(C)c1nc(Nc2cccc(CN3CCOCC3)c2)c2ncn(C3CCCC(O)C3)c2n1	OC1CCCCC1.c1ccccc1	1.0	1.0	0	0.09
1	CN1CCN(c2nc(N)c(-c3nc(-c4ccco4)nc4c(Cl)cccc34)s2)CC1	Clc1cccc2cncnc12	1.0	1.0	0	0.05
1	CS(=O)(=O)c1ccc(-c2cccc(N3CC4CCC3CC4Oc3nccc(N(F)F)c3C#N)n2)cc1	CS(=O)(=O)c1ccccc1.N#Cc1cnccc1N	1.0	1.0	0	0.08
1	O=C(Nc1ccncc1)Nc1ccc(-c2nc(N3CCOCC3)c3ccc(F)cc3n2)cc1	C1COCCN1	1.0	1.0	0	0.08
1	CC(=O)NCCn1nccc1C(NC1CCC1)c1ncnc2[nH]c(Nc3cc(NC(=O)c4oncc4C(C)CF)ccc3C)nc12	c1cnoc1	1.0	1.0	0	0.0
1	O=C(Nc1ccccc1Cl)c1cnn(Cc2cccc(N3CCN(CCO)CC3)c2)c1	C1CNCCN1.C=O	1.0	1.0	0	0.1
1	O=C(NO)c1ccc2[nH]nc(-c3ccc(O)cc3Cl)c2c1	c1ccc2[nH]ncc2c1	1.0	1.0	0	0.18
1	N=C(NOC(=O)Cc1ccccc1)c1cccc(C=NNC(=O)c2ccccc2F)c1	CC=O.Fc1ccccc1	1.0	1.0	0	0.08
1	CC(=O)c1cc(Oc2ccc(Oc3ccc(F)cc3)cc2)sc1NC(=O)NCc1c(C)n[nH]c1C	Fc1ccccc1.c1ccsc1	1.0	1.0	0	0.04
1	C=S(O)(O)=C1CCC(NCC(Cc2ccccc2)c2ccccc2)CC(C(=O)NC(Cc2ccccc2)C(O)CNCc2ccc(Oc3ccccc3)cc2)C1	C=S(O)(O)=CCC	1.0	1.0	0	0.0
1	Cn1ccc(-c2cnc(-c3cc(CNC(=O)CCN4CCOCC4)ccc3C(F)(F)F)c(F)c2)n1	C1COCCN1.Cn1cccn1.Fc1cccnc1.c1ccccc1	1.0	1.0	0	0.17
1	CC(Cc1ccc(Br)cc1)CC1CCN2CC1NS(=O)(=O)c1cccc(c1)C2=O	C1CCNCC1.CC(C)C	1.0	1.0	0	0.0
1	COc1ccc(C(=O)C=Cc2cncnc2-c2ccc(F)cc2)cc1OC	Fc1ccccc1.c1cncnc1	1.0	1.0	0	0.11
1	Cc1ccc(C=NC=CN(C)c2c3ccnc2NC(=O)Cc2c(N4CCOCC4)cc(c4ccccc24)O3)cc1	C1COCCN1.Cc1ccccc1.c1ccc2ccccc2c1	1.0	1.0	0	0.0
1	COc1cc2ccc1OC(O)(Cc1[nH]c(C)c(C(C)=NNCc3ccc(F)cc3)c1C)C=C2	CC(C)O.Cc1c[nH]c(C)c1	1.0	1.0	0	0.0
1	COc1ccccc1CNS(=O)(=O)c1cccc(NC(=O)c2ccoc2)n1	C=O	1.0	1.0	0	0.01
1	Nc1cncc(C(=O)NCc2ccc3[nH]c(C(=O)Nc4ccc(Br)cc4)cc3c2)c1	Brc1ccccc1.NC=O.c1ccncc1	1.0	1.0	0	0.02
1	Cc1ccc2nc(-c3ccc(C(=O)C4CC4c4ccccc4)cc3)sc2c1	C=O	1.0	1.0	0	0.01
1	O=C(C=Cc1cc(NCCNC(=O)c2ccc(-c3c[nH]cn3)cc2)ccn1)Nc1ccc(F)cc1	Fc1ccccc1.c1c[nH]cn1.c1ccncc1	1.0	1.0	0	0.09
1	N#Cc1c(NC(=O)c2ccnc(Cc3cccc(F)c3)c2)sc2c1CCC2	Fc1ccccc1.c1ccncc1	1.0	1.0	1	0.25
1	COCC(C)Oc1cc(-c2cccc(C(N)=O)c2)cc2[nH]c(-c3ccc(C(=O)NC(C)c4ccccc4)cc3)nc12	NC=O	1.0	1.0	0	0.06
1	COc1cc(OC)c(OC)cc1NC(=O)c1ccc2c(c1)OCCS2	C=O	1.0	1.0	0	0.0
1	COc1ccc(C(=O)C2=CC=CN(c3ccc4c(c3)N(C)C(=O)C4)C2)cc1	C=O	1.0	1.0	0	0.04
1	Cc1cccc(NC=CC=C(C=Nc2cncc(COc3ncncc3Cl)c2)C(N)=O)c1	Cc1ccccc1.Clc1cncnc1.NC=O	1.0	1.0	0	0.05
1	COC(=O)c1ccc(NC(=O)C(=S)Nc2ccccc2C(C)C)cc1	NC=O	1.0	1.0	0	0.03
1	NC(=O)CC(=O)NCCCCNc1ncnc2[nH]c3c(c12)CCCCC3	NC=O	1.0	1.0	0	0.04
1	Cc1nccc(Nc2ccc(F)c(F)c2)c1C(N)=O	NC=O	1.0	1.0	1	0.27
1	CN(c1ccccc1)c1ccc(-c2ccc3cc(CC(=O)Oc4nc(N)n[nH]4)ccc3n2)cn1	CC=O.c1ccc2ncccc2c1.c1nc[nH]n1	1.0	1.0	0	0.09
1	CC1(C)CCCc2c(O)nc1c(Br)c2NCCN1CCOCC1	C1COCCN1	1.0	1.0	0	0.0
1	N#Cc1ccc(Nc2ncnc3cnc(C(=O)N4CCOCC4)c(O)c23)cc1	C1COCCN1	1.0	1.0	0	0.11
1	CC1Cc2ccc(cc2)NC(=O)Nc2ccnc(n2)NC2=C1CC(=CC(=O)NO)C=C2	CC=O.Cc1ccccc1.c1cncnc1	1.0	1.0	0	0.0
1	Fc1cc(F)c(-n2cc(CCCC3CCCCC3)nn2)c(F)c1	C1CCCCC1.Fc1cc(F)cc(F)c1	1.0	1.0	0	0.0
1	COC(=O)c1sc2ccccc2c1NC(=O)c1ccc(F)cc1	C=O	1.0	1.0	0	0.01
1	N#Cc1c(Oc2ccc(C(N)=O)nc2)cccc1-c1ccco1	N#Cc1ccccc1.NC=O	1.0	1.0	0	0.11
1	Cc1nn(-c2c(C(=O)NCNCC3CCCO3)cnn2-c2ccccc2)cc1Cl	C1CCOC1	1.0	1.0	0	0.02
1	O=C1C(=O)N(Br)c2ccc(S(=O)(=O)N3CCOCC3)cc21	C1COCCN1	1.0	1.0	0	0.02
1	Cc1ccc(C2=CC3=CC(=C=C4C5=C(C(C(N)=O)=CC(N)CC45)C(Nc4ncc(Cl)cn4)C3)O2)cc1	Cc1ccccc1.Clc1cncnc1.NC=O	1.0	1.0	0	0.0
1	O=C(NCC1OCCC1c1csc2ccccc12)Nc1ccc(S(=O)(=O)c2ccccc2)cc1	C1CCOC1.C=O.c1ccc2sccc2c1	1.0	1.0	0	0.0
1	Cc1cc(C)n(C(C)c2cnc(-c3cc(C(F)(F)F)cc4cnccc34)n2C)n1	c1ccc2cnccc2c1	1.0	1.0	0	0.11
1	Cc1n[nH]c(-c2ccnc(-c3sccc3C)c2)n1	Cc1ccsc1.Cc1nc[nH]n1.c1ccncc1	1.0	1.0	0	0.07
1	Cn1cc(-c2cccc(CNc3cc(N4CCOCC4)ncc3F)c2)cn1	C1COCCN1.Cn1cccn1.Fc1cccnc1.c1ccccc1	1.0	1.0	0	0.18
1	CC1(Cc2ccccc2)CSN(C(=O)c2ccncc2)N=C1c1ccc(F)cc1	Fc1ccccc1.c1ccncc1	1.0	1.0	0	0.0
1	O=C(NCc1ccc(Cl)cc1)C1=NCC(NC2c3ccccc3CC2O)=C1c1ccn[nH]1	C1=NCC=C1c1ccn[nH]1.C=O.Clc1ccccc1.NC1c2ccccc2CC1O	1.0	1.0	0	0.0
1	Fc1ccc(Br)cc1-c1nc2c(N3CCOCC3)ncnc2nc1-c1cccs1	Fc1ccc(Br)cc1.c1cnc2ncncc2n1	1.0	1.0	0	0.02
1	CS(=O)(O)=Nc1ccc(-c2cc3nc(N4CCCC(C(=O)c5ccc(F)cc5)C4)ccn3n2)cc1F	C=O	1.0	1.0	0	0.0
1	COc1ccc(CC(=O)Nc2scc(C(=O)Nc3cccc(F)c3C)c2C)cc1	CO.Cc1ccsc1	1.0	1.0	1	0.26
1	NC1CCC(N(C(=O)CCC2CCC(Cc3ccccc3)CC2)c2ccc(F)cc2)CC1	Fc1ccccc1.NC1CCCCC1	1.0	1.0	0	0.03
1	COc1cc2ncnc(Nc3ccc4[nH]ncc4c3)c2cc1NS(C)(=O)=O	c1ccc2[nH]ncc2c1	1.0	1.0	1	0.31
1	CCN(CC)C(=O)c1cccc(-c2nc3cc(-c4nn[nH]n4)ccc3[nH]2)c1C	C=O	1.0	1.0	0	0.04
1	COc1cccc(C2Cc3cc(OC)c(Cl)cc3C(c3cccc(Cl)c3)=N2)c1	CO.Clc1cccc(C2=NCCc3ccc(Cl)cc32)c1	1.0	1.0	1	0.32
1	CC1CCCN1Cc1cn2ncc(C(=O)c3cccc4ccccc34)c(N)c2n1	C=O	1.0	1.0	0	0.06
1	O=C(c1cc2cc(S(=O)(=O)N3CCOCC3)ccc2[nH]1)N1CCOCC1	C1COCCN1	1.0	1.0	0	0.01
1	Nc1ncc2ccnc(NCCN3CCOCC3)c2n1	C1COCCN1	1.0	1.0	0	0.09
1	CC1CCN(C(=O)c2ccccc2Cl)CC2CCCCC12	C=O	1.0	1.0	0	0.0
1	COc1cc(CC(=O)Nc2cccc3cccnc23)cc(Cl)c1O	CC=O.c1ccc2ncccc2c1	1.0	1.0	0	0.05
1	c1cnc2[nH]cc(COCc3ccc4c(c3)OCO4)c2c1	c1cnc2[nH]ccc2c1	1.0	1.0	0	0.03
1	CC(C)CC(C(=O)N1CCOCC1c1ccccc1)S(C)(=O)=O	C1COCCN1	1.0	1.0	0	0.0
1	COc1ccc(C(F)(F)F)cc1NC(=O)Cc1ccc(-c2cccnc2)cc1F	FC(F)F.Fc1ccccc1.c1ccncc1	1.0	1.0	0	0.09
1	O=C(Nc1ccncc1)Nc1ccc(C2CC2)cc1-c1ncc(F)cn1	Fc1cncnc1.c1ccccc1	1.0	1.0	0	0.05
1	Cc1onc(-c2c(Cl)cccc2Cl)c1COc1ccc2c(c1)OCC2Oc1ccc(F)cc1F	Clc1cccc(Cl)c1.Fc1cccc(F)c1	1.0	1.0	0	0.01
1	Cc1ccc(C(=O)Nc2ccc(CN3CCOCC3)cc2)cc1S(=O)(=O)N1CCCCC1	C1COCCN1	1.0	1.0	0	0.0
1	Cc1ccc(C2COCCN2F)c(-c2cc3c(cn2)C2=NC=C(c4ccc(C#N)nc4)C2C3)n1	C1COCCN1.Cc1ccccn1	1.0	1.0	0	0.0
1	O=S(=O)(NCCC1CCOCC1)c1ccc2sc(-c3cnc4[nH]ccc4c3Cl)cc2c1	c1cnc2[nH]ccc2c1	1.0	1.0	0	0.08
1	O=C(NC#CCN1CCN(c2ccc(Br)o2)CC1)C1c2ccccc2-c2ccccc21	Brc1ccco1.C#CC.C1CNCCN1	1.0	1.0	0	0.0
1	CN1CCN(c2ccc(Nc3ccnc(Nc4cccc(S(C)(=O)=O)c4)n3)cc2Cl)CC1	CN1CCNCC1.c1cncnc1	1.0	1.0	1	0.31
1	CNC(=O)c1ccc(NC(=O)c2cnc3ccccc3n2)cc1C	CC	1.0	1.0	0	0.09
1	COc1ccccc1NC(=O)c1c([N+](=O)[O-])c(C)nn1C	C=O	1.0	1.0	0	0.01
1	Nc1ncc(-c2nc(N3CCOCC3)nc3c2CCN3C2CCN(S(=O)(=O)CC(F)(F)F)C2)cn1	C1COCCN1	1.0	1.0	0	0.1
1	O=C(O)c1ccc2cc(-c3ncc(-c4ccc(C5CC5c5cccc(Cl)c5)cc4)s3)ccc2c1	C1CC1.c1ccc2ccccc2c1	1.0	1.0	0	0.05
1	COc1cccc(F)c1CN1CCC(Nc2ccc3[nH]ncc3c2F)CC1	c1ccc2[nH]ncc2c1	1.0	1.0	0	0.05
1	COc1cccc(Cn2c(Cc3cccnc3)nc3c2C(c2ccc(Cl)cc2)N(c2ccc4[nH]cnc4c2)C3=O)c1	c1ccc2[nH]cnc2c1	1.0	1.0	0	0.09
1	COc1cc(Nc2ncc(-c3ccccc3OC)nc2N2CCOCC2)ccn1	C1COCCN1	1.0	1.0	0	0.18
1	COc1ccc(F)c(C(=O)N2CCN(c3nc(-c4ccccn4)ncc3CCn3cncn3)CC2)c1	Fc1ccccc1.c1ccncc1	1.0	1.0	0	0.07
1	Cc1ccc(C(N)=O)cc1NS(=O)(=O)c1cccc(N2CCCCC2)c1	Cc1ccccc1.NC=O	1.0	1.0	0	0.04
1	COC(=O)C(NC(=S)Nn1cc(NC(=O)c2ccccc2Cl)c(N2CCOCC2)c1)C(C)(C)F	C1COCCN1	1.0	1.0	0	0.0
1	COc1cc2c3cc(nc2c(C(N=S)C(F)(F)F)c1OC)-c1cc(N2C(=O)CCC2=O)ccc1O3	FC(F)F.c1ccc2ncccc2c1	1.0	1.0	0	0.0
1	Nc1cc(-c2cc(F)ccc2F)cc(-c2ccnc(N3CCOCC3)c2)n1	C1COCCN1	1.0	1.0	0	0.08
1	CC(C)(CC(F)(F)F)c1ccc(C(=O)N(Cc2ccccn2)c2cnn(CC(=O)O)c2)cc1	CC(C)C.FC(F)F	1.0	1.0	0	0.03
1	O=S(=O)(NCCOc1ccc(Cl)c(Cl)c1)c1ccc2c(c1)OCCO2	Clc1ccccc1Cl	1.0	1.0	0	0.01
1	N#Cc1cccc(-c2ncc3c(n2)C(c2ccc(F)cc2)=NC3c2ncccn2)c1	Fc1ccccc1.c1cncnc1	1.0	1.0	0	0.09
1	COC(=O)c1ccc(CN2CCN(C(=O)CN3CCOCC3)CC2)s1	C1COCCN1	1.0	1.0	0	0.0
1	CC1(C)NC2=CC=C1C=C(CC(N)c1ccccn1)O2	CC(C)C.c1ccncc1	1.0	1.0	0	0.0
1	O=C(c1ccco1)N1CCc2c(n[nH]c2-c2ccc(F)cn2)C1	C=O	1.0	1.0	0	0.02
1	O=C(N=C(Cc1ccccc1)C(=O)N1CCOCC1)c1ccoc1	C1COCCN1	1.0	1.0	0	0.02
1	N#Cc1nc(C=O)[nH]c1-c1ccc(OC2CCNCC2)cc1C1=CCCCC1	C1=C(c2ccccc2)CCCC1.C1CCNCC1.N#Cc1c[nH]cn1	1.0	1.0	0	0.07
1	O=C1C=CC(c2nccn2C(=O)Nc2ccncc2)=CC1=Cc1ccc(F)cc1	Fc1ccccc1.O=C1C=CC(c2ncc[nH]2)=CC1.c1ccncc1	1.0	1.0	0	0.0
1	Cc1ccccc1-c1ccnc(NCc2ccc(F)cc2)n1	Fc1ccccc1.c1cncnc1	1.0	1.0	0	0.19
1	O=C(NC1CCc2cc(-c3ccc(C(=O)Nc4cnc[nH]4)c(C(F)(F)F)n3)ccc21)c1ccccc1	NC1CCc2ccccc21.c1c[nH]cn1.c1ccncc1	1.0	1.0	0	0.03
1	COc1cc(C2(C(=O)NC(C)C)CCCC2)ccc1SC	C=O	1.0	1.0	0	0.0
1	CNS(=O)(=O)C1=CC(c2cc(Nc3ccc(Oc4nc(N5CCOCC5)c5cccc(Cl)c5n4)cc3)ccn2)=C1	Clc1cccc2cncnc12	1.0	1.0	1	0.22
1	COC(=O)C(=CC=CC=CC(=O)c1cnc2ccccc2c1C(=O)O)CC(=O)O	CC=O.c1ccc2ncccc2c1	1.0	1.0	0	0.06
1	CC1CCCN1CCN=Cc1ccc(NC(=O)c2cccc3ccccc23)cc1	C=O	1.0	1.0	0	0.04
1	CC(C)(C)NC(O)c1cc(-c2ccccc2)no1	c1cnoc1	1.0	1.0	0	0.0
1	O=C(N1CCCC1)C1(Cc2cccc(Cl)c2)CCCN(Cc2ccc(Cl)cc2)C1	C=O	1.0	1.0	0	0.02
1	CCOC(OC(=O)CC(O)OCC(C)C)c1ccccc1OCOCCCCC1OCC(O)C(O)C(O)O1	C=O	1.0	1.0	0	0.0
1	CCOc1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)c2ccccc2)cc1	C=O	1.0	1.0	0	0.02
1	CC(C)(O)c1ncc2cc3n(ccccc2n1)CCC(c1c(F)cnc(-c2[nH]c(N)cc2C(N)=O)c1F)(C(F)F)O3	NC=O	1.0	1.0	0	0.0
1	Nc1ccc(F)c(CNC(=O)C(Sc2nc(-c3ccncc3)n[nH]2)C2CCCCC2)c1	Fc1ccccc1.c1ccncc1	1.0	1.0	0	0.04
1	O=C(Nc1ccc(S(=O)(=O)Nc2ccc([N+](=O)[O-])cc2)cc1)C1CC1	C=O	1.0	1.0	0	0.02
1	COC(=O)c1ccc(NC(=O)c2c(O)ccc3ccccc23)cc1	C=O	1.0	1.0	0	0.0
1	NC(=O)c1ccc(N(C=O)Cc2ccc(F)cc2)cc1-c1ccc(C(=O)NC(CO)c2ccccc2)o1	NC=O	1.0	1.0	0	0.14
1	O=C(C=Cc1ccncc1)Nc1ccccc1	CC=O.c1ccccc1	1.0	1.0	0	0.0
1	CC(C(=O)NC(=O)C1=CCCCC1)c1cccc(ON2CCN(c3cccc(Br)n3)CC2)c1	Brc1ccccn1.C1CNCCN1.C=CC	1.0	1.0	0	0.02
1	Cc1ccc(-c2ccc3c(C(=O)CN4C(=O)CSc5nc4n[nH]5)cccc3n2)o1	CC=O.c1ccc2ncccc2c1.c1nc[nH]n1	1.0	1.0	0	0.0
1	O=C(c1ccc(-n2ccnc2)c(C(F)(F)F)c1)N1CCNC(c2ccccc2)C1	C=O	1.0	1.0	0	0.05
1	O=C(c1ccc2[nH]ncc2c1)N1CCC2Cc3cc(F)cc(F)c3C2C1	c1ccc2[nH]ncc2c1	1.0	1.0	0	0.05
1	C(#Cc1cc2cc(c1)-c1cc(OCc3nncs3)ccc1C2)CN1CCOCC1	C1COCCN1	1.0	1.0	0	0.03
1	Cc1cccc(C(N)=Cc2nc(-c3ccc4[nH]ncc4c3)c3ccc(CN(C)C)cc3n2)c1	c1ccc2[nH]ncc2c1	1.0	1.0	0	0.11
1	Cc1ccc(Nc2cc(Oc3ccc(S(N)(=O)=O)cc3)cc(C(N)=O)c2)cc1-c1cccnc1	Cc1ccccc1.NC=O	1.0	1.0	0	0.18
1	N#Cc1cccc(COc2ncnc3sc(NC(N)=O)cc23)c1	NC=O	1.0	1.0	0	0.04
1	c1ccc(C(c2ccccc2)c2n[nH]c3ccccc23)cc1	c1ccc2[nH]ncc2c1	1.0	1.0	0	0.06
1	COc1cccc(N(C(=S)Nc2ccc(F)cc2)C(O)NCc2ccncc2)c1	Fc1ccccc1.c1ccncc1	1.0	1.0	0	0.0
1	COC(=O)c1sc(NC(=O)c2ccc(OC)cc2)c(C(=O)OC)c1C	CO.Cc1ccsc1	1.0	1.0	0	0.02
1	O=C(Nc1ccc(F)cc1F)c1cc(-c2ccccn2)no1	c1cnoc1	1.0	1.0	0	0.0
1	O=C(NCc1ccc(F)cc1)C12CCOC1N(Cc1ccno1)C2	C=O.Fc1ccccc1.c1cnoc1	1.0	1.0	0	0.01
1	CCNc1ncc(C)c(-c2ccc(-n3ccc4cc(N5CCOCC5)cc-4n3)cc2)n1	CCO.Cc1cncnc1	1.0	1.0	1	0.25
1	CC1COC2C3=NN(Cc4ccc5[nH]ccc5c4)c4ncc(Cl)c(n4)C=Cc4[nH]cc3c4CC2CO1	Clc1cncnc1.c1ccc2[nH]ccc2c1	1.0	1.0	0	0.0
1	CCCNc1cc(CC(=O)NO)cc(S(C)(=O)=O)c1	CC=O.CS(=O)(=O)c1ccccc1	1.0	1.0	0	0.04
1	Fc1ccc(COc2cnccc2-c2ccncn2)cc1	Fc1ccccc1.c1cncnc1	1.0	1.0	0	0.03
1	O=C(Nc1ccccc1)Nc1ccc2c(c1)C(=O)N(CCCN1CCOCC1)CC2	C1COCCN1	1.0	1.0	0	0.0
1	CCN(CC)S(=O)(=O)c1ccc(NC(=O)c2cccc(Nc3ccc(-c4nn(CCC5(C)CCC5)c(=Nc5cccc(OC)c5)o4)cc3)c2C)cc1	C=O	1.0	1.0	0	0.08
1	O=C(O)CCC(Cc1ccc(Oc2ccc(F)cc2)cc1)=NCc1ccncc1NC(=O)N1CCCCC1	Fc1ccccc1.c1ccncc1	1.0	1.0	0	0.06
1	CN(CC(=O)N(CCc1ccccc1)c1cccnc1)C(C)(C)Cc1ccon1	CCC.c1ccncc1.c1cnoc1	1.0	1.0	0	0.01
1	NS(=O)(=O)c1nnc(NC(=O)c2ccccc2Cl)s1	C=O	1.0	1.0	0	0.0
1	CCC1=NN(c2ccc(C3(C#N)CC3)cc2)C(C(=O)NC2CNC(c3ccccc3)C2)=CC1	C=O	1.0	1.0	0	0.0
1	NC(=O)NCCC(=O)Nc1cc2c(Nc3ccc(F)cc3F)ncnc2cc1Cl	NC=O	1.0	1.0	0	0.18
1	COc1ccc(-c2cnc(N)c(C(N)=O)c2)cc1OCc1cc(-c2cc(F)cc(F)c2)no1	NC=O	1.0	1.0	0	0.1
1	COc1cccc(NS(=O)(=O)c2ccc(F)c(C(=O)N3CCOCC3)c2)c1	C1COCCN1	1.0	1.0	0	0.0
1	Cc1cnc(Nc2ccccc2)nc1-c1ccc(OCCN2CCOCC2)cc1	CCO.Cc1cncnc1	1.0	1.0	1	0.32
1	Cc1ccc2nsnc2c1CN1CCN(C(=O)N2CCOCC2)CC1	C1COCCN1	1.0	1.0	0	0.0
1	N#CCC1=C2CC3=CC=C2N=CC1NC(=O)c1[nH]nc3c1OP(=O)(O)O	O=P(O)(O)O.c1cn[nH]c1	1.0	1.0	0	0.0
1	COc1cc2ncnc(Nc3cccc(C(=O)Nc4ccc(F)cc4)c3)c2cc1C=CC(=O)N1CCN(C)CC1	C=CC=O.c1ccc2ncncc2c1	1.0	1.0	1	0.39
1	O=C(c1cc(Cl)cc(Cl)c1)N1CCCC(Nc2ccc3ncnc(N4C=C(O)C=CC4)c3c2)C1	Clc1cccc(Cl)c1	1.0	1.0	0	0.06
1	CC(C)COc1ccc(-n2c(=O)c(CC(=O)NCC3CCCO3)nc3ccccc3c2=O)cc1	C1CCOC1	1.0	1.0	0	0.0
1	COc1ccc(-n2cc(C(O)N3CCN(C(=O)OC(C)C)CC3)cc2O)cc1	C=O	1.0	1.0	0	0.0
