Epoch	SMILES	Frags	Valid	Accurate	Desired	DiverseHitsScorer
1	COc1ccc2[nH]cc(CC3NN(Cc4ccccc4C)C(=O)c4cc(F)c(N5CCN(C(CCCC(F)F)c6cc(OC)c(OC)c(OC)c6)CC5)c(F)c43)c2c1	C1CNCCN1.CCCC.c1ccc2[nH]ccc2c1	1.0	1.0	0	0.0
1	Oc1[nH]cc2cccc(-c3cc4c(c(CN5CCNCC5)c3)OCCC4)c12	C1CNCCN1.Oc1[nH]cc2ccccc12.c1ccc2c(c1)CCCO2	1.0	1.0	0	0.13
1	Nn1c(SCC(=O)N2CCN(CCc3ccccc3)CC2)nc2ccccc2c1=O	C1CNCCN1	1.0	1.0	0	0.04
1	O=C(NCc1ccc(Cl)cc1F)c1ccc2c(c1)nc(S)n2F	Sc1nc2ccccc2[nH]1	1.0	1.0	0	0.01
1	COc1ccc(S(=O)(=O)CCC2CN(c3cc[nH]c3)CCN2C(C)=O)cc1	C1CNCCN1.CCS(=O)(=O)c1ccccc1.c1cc[nH]c1	1.0	1.0	0	0.02
1	O=C(NCCCN1CCN(c2ccc(F)cc2)CC1)c1cc(=O)n2ccccc2n1	C1CNCCN1	1.0	1.0	0	0.08
1	CN1CCN(CCCCCCCCc2cccc(O)c2)CC1	CCCCCCCC.CN1CCNCC1	1.0	1.0	1	0.28
1	CC(O)N1CCN(C(=O)N2CC(C(=O)N3CCN(c4ccccc4)CC3)c3ccccc32)CC1	C1CNCCN1	1.0	1.0	0	0.03
1	C#CC(Oc1ccccc1)c1csc(NC2CCc3nc(N)sc3C2)n1	C#CC.Nc1nc2c(s1)CCCC2.c1ccccc1	1.0	1.0	0	0.02
1	CCN(CC)c1ccc(-c2cc3c(O)[nH]cc3cc2C)cc1	Cc1ccc2c(O)[nH]cc2c1	1.0	1.0	0	0.0
1	O=C(c1ccc2[nH]ccc2c1)N1CCN(c2ccccc2Cl)CC1	C1CNCCN1.C=O.c1ccc2[nH]ccc2c1	1.0	1.0	0	0.06
1	CCc1cccc(NC(=S)NC2CN(Cc3ccccc3)CCN2c2ccccc2OC)c1	C1CNCCN1	1.0	1.0	0	0.1
1	c1ccc(CN2CCN(CCCCOc3cccc4cnccc34)CC2)cc1	C1CNCCN1	1.0	1.0	0	0.16
1	O=C1CCc2ccc(OC3CCN(Cc4ccccc4)CC3)cc2N1	C1CCNCC1.O=C1CCc2ccccc2N1	1.0	1.0	1	0.26
1	CS(=O)(=O)N1CCN(C(=O)Cc2ccc(S(N)(=O)=O)cc2)CC1	C1CNCCN1	1.0	1.0	0	0.0
1	COCCOc1ccc(N2CCN(CCCNNC(=O)c3cc(N4CCOC(COC)C4)ncc3Cl)CC2)cc1	C1CNCCN1	1.0	1.0	0	0.19
1	CS(=O)(=O)N(CC(=O)N1CCN(C(=O)c2ccco2)CC1)c1ccc(Cl)cc1	C1CNCCN1	1.0	1.0	0	0.0
1	O=C1NCCN1CN1CCN(C2CC(c3ccc(F)cc3)c3ccc(F)cc32)CC1	Fc1ccc(C2CC(N3CCNCC3)c3cc(F)ccc32)cc1.O=C1NCCN1	1.0	1.0	1	0.52
1	CC(Oc1ccc(N2C(O)SCC2(C)C)cc1CC(CN1CCN(F)C(S(C)(=O)=O)C1)C(C)C)c1ccccc1	C1CNCCN1	1.0	1.0	0	0.0
1	CCSC(C)Nc1c(O)c(-c2c(F)cccc2F)cc2c1CC(N(CC)Cc1ccc(C(=O)NCC3CCCCC3)c(F)c1)CC2	Oc1ccccc1	1.0	1.0	0	0.16
1	COc1cc(Cl)cc(C(=O)NCC2COc3ccc4[nH]ccc4c3O2)c1	C=O.c1cc2c3c(ccc2[nH]1)OCCO3	1.0	1.0	0	0.18
1	Cc1ccc(OCc2cc(O)cc(OC(=O)c3ccc(C=C4SC(=S)N(C)C4=O)s3)c2)cc1C	Oc1ccccc1	1.0	1.0	0	0.0
1	COc1cc(C(F)(F)F)ncc1-c1ncc(C(F)(F)F)cn1	CO.FC(F)F	1.0	1.0	0	0.0
1	O=C1CCc2cc(Cc3ccc4c(F)c(C5CNCCN5F)ccc4c3)cnc2N1	C1CNCCN1.Fc1cccc2ccccc12.O=C1CCc2cccnc2N1	1.0	1.0	0	0.05
1	OC1(c2ccc(Cl)cc2)CCN(Cc2ccccc2)CC1	Clc1ccccc1.OC1CCNCC1	1.0	1.0	1	0.34
1	O=C(c1cncc(N2CCN(c3cccc(Cl)c3)CC2)c1)c1ccc2c(c1)CCCO2	c1ccc2c(c1)CCCO2	1.0	1.0	0	0.03
1	Cc1ccc(S(=O)(=O)N2CCOCC2)cc1C(=O)N1CCN(c2ccc(C(F)(F)F)cn2)CC1	C1CNCCN1	1.0	1.0	0	0.0
1	CNc1nnc(Nc2cc(N3CC4CC4(Cc4ccc(F)cc4)C3)ncn2)n1C	C1NCC2CC12.Cn1cnnc1.Fc1ccccc1	1.0	1.0	0	0.12
1	CCOC(=O)c1cc2cc(OCCCCN3CCN(CCOc4ccccc4)CC3)ccc2[nH]1	C1CNCCN1.Oc1ccc2[nH]ccc2c1	1.0	1.0	1	0.23
1	CC(C)c1nc2ccc(C(=O)N3CCN(C(=O)C4CCN(C(=O)C(C)(C)C)CC4)CC3)cn2c1Nc1ccccc1	C1CNCCN1	1.0	1.0	0	0.01
1	Cn1cccc1N1CC(C(=O)N2CCN(c3nccc4c3CCO4)CC2)CC1=O	C1CNCCN1.Cn1cccc1.O=C1CCCN1	1.0	1.0	0	0.01
1	Cc1cccc(N2CCN(C(=O)c3cn(Cc4c(F)cccc4F)c4ccccc4c3=O)CC2)c1C	C1CNCCN1	1.0	1.0	0	0.02
1	O=C(CCCc1ccc2c(c1)OCO2)c1cccc2c1CCC1NCCC21	CCCC=O.c1ccc2c(c1)CCC1NCCC21	1.0	1.0	0	0.05
1	CCCCCCc1c(O)nc(NNC(C)(C)C)nc1C=Cc1ccccc1	CC(C)C.CCCCCC.c1ccccc1	1.0	1.0	0	0.0
1	COc1ccc2scc(CCCC(=O)N3CCN(c4cccc(Cl)c4Cl)CC3)c2c1	C1CNCCN1.CCCC.c1ccc2sccc2c1	1.0	1.0	0	0.16
1	COc1ccccc1N1CCN(C(=O)c2ccc(Cl)c(N)c2)CC1CN1CCCCCC1	C1CCCNCC1.CO.Nc1ccccc1Cl	1.0	1.0	0	0.1
1	Cc1ccc(CN2CCN(C(=O)Cc3cccc([N+](=O)[O-])c3)CC2)o1	C1CNCCN1	1.0	1.0	0	0.0
1	O=C(Cc1ccc2c(c1)CCC(c1ccccc1)O2)NO	c1ccc2c(c1)CCCO2	1.0	1.0	0	0.05
1	Sc1nc2cc(CCN3CCN(c4n[nH]c(-c5ccccc5)c4CN4CCCC4)CC3)ccc2[nH]1	C1CNCCN1.Sc1nc2ccccc2[nH]1	1.0	1.0	1	0.48
1	CCCCCc1ccc2snc(CN3CCN(c4cc5c(cc4OC)NCC5)CC3)c2c1	C1CNCCN1.CCCC.c1ccc2c(c1)CCN2.c1ccc2sncc2c1	1.0	1.0	1	0.34
1	COCCn1nnnc1CN1CCN(C(c2ccc(Cl)cc2)c2ccc(Cl)cc2Cl)CC1	C1CNCCN1	1.0	1.0	0	0.03
1	CN1CCN(c2cc[nH]c2CCCCOc2cccc3nsnc23)CC1	C1CNCCN1.CCC.c1cc[nH]c1	1.0	1.0	0	0.16
1	Cc1ccc(S(=O)(=O)Nc2[nH]c3ccccc3c2C2CCC(CC=O)CC2)cc1	c1ccc2[nH]ccc2c1	1.0	1.0	0	0.0
1	COc1ccc(CCNC(=O)CN2CCN(c3ccncc3OC)CC2)cc1OC	C1CNCCN1	1.0	1.0	0	0.13
1	COc1ccc(C(=O)CNNC(=O)CN2CCN(c3ccc(F)cc3)CC2)cc1OC	C1CNCCN1	1.0	1.0	0	0.0
1	CCN(C)CC1CCc2ccc(CO)cc2C1	CO.c1ccc2c(c1)CCCC2	1.0	1.0	1	0.24
1	COc1ccn2nc(-c3ccc(Cl)c(Cl)c3)c(N3CCN(C4CCN(C)CC4)CC3)c2c1	c1ccn2nccc2c1	1.0	1.0	0	0.13
1	Cc1ccc(-n2cncn2)c(CN2CCN(c3cccc(Br)c3Cl)CC2)c1	C1CNCCN1	1.0	1.0	1	0.26
1	CCCc1cc2c(cc1N1CCN(Cc3cc(O)c(C(C)C)c(C4=CCC(O)CCc5ccccc54)c3O)CC1CCO)OCO2	C1CNCCN1.CCCC.c1ccc2c(c1)OCO2	1.0	1.0	1	0.23
1	COc1ccc(CNc2cccc(CN3CCC(O)(c4ccc(Cl)cc4)CC3)n2)cc1	Clc1ccccc1.OC1CCNCC1	1.0	1.0	1	0.22
1	COc1ccc(C(=O)NCC(c2cnc(C)nc2)N2CCN(c3cccc(C(F)(F)F)c3)CC2)cc1	C1CNCCN1	1.0	1.0	0	0.01
1	CS(=O)(=O)Cc1cc(Sc2nc3cc(OC(F)F)ccc3[nH]2)c(Cl)cc1C(=O)NC1CCOCC1	CCC.Clc1ccccc1.Sc1nc2ccccc2[nH]1	1.0	1.0	0	0.01
1	N#Cc1cccc(-c2ccc3[nH]cc(F)c3c2)c1	c1ccc2[nH]ccc2c1	1.0	1.0	0	0.02
1	COc1cc(N2CCNC(NC(=O)CN(C)C3CCCc4ccccc43)C2)ccc1-n1cncn1	C1CNCCN1.CNC1CCCc2ccccc21.CO	1.0	1.0	0	0.03
1	CC(C)(Cc1ccco1)NC(=O)C(c1ccco1)C(c1cccs1)N1CCN(c2ccccc2[N+](=O)[O-])CC1	C1CNCCN1	1.0	1.0	0	0.05
1	Oc1nc2cc3c(cc2o1)CCN(CCC(c1ccccc1)c1ccccc1)CC3	Oc1nc2ccccc2o1	1.0	1.0	0	0.07
1	CCOC(=O)CCCC(=O)N1CCN(C(=O)C(NC2=CCSc3cc(Br)c(C)n32)c2ccccc2)CC1	C1CNCCN1	1.0	1.0	0	0.0
1	Cc1nc2c(C3(CCC(=O)N(CCCSc4cnc(F)c(C(F)(F)F)c4)CC4CCC5CCOCCC54)CCC3)cccn2c(=O)c1CCN1CCOCC1	CCCC.Fc1ccccn1	1.0	1.0	0	0.0
1	CCC(=Cc1ccc(N2CCN(C3CCc4c([nH]c5ccccc45)C3CCO)CC2)nc1C)OC	C1CNCCN1	1.0	1.0	0	0.11
1	Nc1ccc(-c2cc(C(F)(F)F)ccc2O)cc1-c1ccccc1I	Ic1ccccc1	1.0	1.0	0	0.03
1	NC(=O)c1n[nH]c(C(=O)N2CCN(C(=O)c3sc4cc(N)ccc4c3Cl)CC2)c1Cl	C1CNCCN1	1.0	1.0	0	0.03
1	COc1ccccc1N1CCN(S(=O)(=O)c2cc(C)ccc2C)CC1CNC(=O)c1ccco1	C1CNCCN1	1.0	1.0	0	0.01
1	COc1ccccc1N1CCNCC1CCn1c(O)c2c(c1O)C1C=CC2C1	C1CNCCN1	1.0	1.0	0	0.06
1	Cn1cc(-c2c[nH]c3ccccc23)c2cc(NC(=O)Cc3cnc(O)s3)ccc21	Oc1nccs1	1.0	1.0	0	0.01
1	N#Cc1cccc(N2CCN(c3cccc4c3OCCO4)CC2)c1	C1CNCCN1.c1ccc2c(c1)OCCO2	1.0	1.0	0	0.1
1	Clc1ccc(C(c2ccccc2I)N2CCC3(CC2)OCCO3)c(Cl)c1	Ic1ccccc1	1.0	1.0	0	0.03
1	O=C(O)CCc1cc(-c2ccc(C(Nc3cccc(Cl)c3Cl)c3ccc(F)cc3)cc2)ccc1O	Clc1ccccc1Cl.Oc1ccccc1	1.0	1.0	0	0.03
1	O=C1NCCc2ccc3c(c2)-c2ccncc2C=C(C=N3)CCCNc2cc3ccccc3nc21	c1ccc2ncccc2c1	1.0	1.0	0	0.0
1	CC(Nc1cncnc1N1CCN(c2ccc(N(C)S(C)(=O)=O)cc2)CC1)c1nsc2ccccc12	C1CNCCN1	1.0	1.0	0	0.11
1	CCOC(=O)c1cccc(NC(=O)CN2CCN(c3ccccn3)CC2)c1	C1CNCCN1	1.0	1.0	0	0.0
1	Cc1ccccc1-c1nn(-c2ccccc2)cc1CN1CC(C2CCCCC2)NCC1CCO	C1CCCCC1.C1CNCCN1.Cc1ccccc1	1.0	1.0	0	0.02
1	COc1cccc(N2CCN(C(=O)OCCCc3ccccc3)CC2)c1	C1CNCCN1	1.0	1.0	0	0.01
1	Oc1c(CN2CCN(c3ccccc3)CC2)cccc1C(F)(F)F	C1CNCCN1	1.0	1.0	0	0.18
1	O=C(CCC(=O)N1CCN(Cc2ccccc2OCc2ccc(C(=O)O)cc2)CC1)NS(=O)(=O)c1ccc(OCc2ccc(Cl)cc2)c([N+](=O)[O-])c1	C1CNCCN1	1.0	1.0	0	0.02
1	O=S(=O)(c1ccc(-n2ccnc2)c(Cl)c1)N1CCNCC1C(O)C1C2=C=C(F)C=CC1OCC2	C1CNCCN1	1.0	1.0	0	0.0
1	CC(=O)Oc1ccc(-n2cnnc2)c2[nH]c(C(=O)Nc3cccc(C(F)(F)F)c3)cc12	c1ccc2[nH]ccc2c1	1.0	1.0	0	0.01
1	CC(=O)Nc1ccc(C(=O)NCC(=O)N2CCN(c3ccc4[nH]c(S)nc4c3)CC2)cc1	C1CNCCN1.Sc1nc2ccccc2[nH]1	1.0	1.0	0	0.07
1	Nc1ncnc2c1c(-c1ccc(N3CCOCC3)cc1)nn2CC1CCC(C(=O)N2CCN(c3ncccn3)CC2)CC1	C1CNCCN1	1.0	1.0	0	0.05
1	CCCc1cc2c(Cl)ccc(Cc3ccccc3C(=O)O)n2n1	c1ccn2nccc2c1	1.0	1.0	0	0.0
1	CC(C)N1CCN2CC1=Cc1c(cc(C(F)(F)F)cc1NS(C)(=O)=O)NC(=O)C1=Cc3cnc(nc31)Nc1ccc2c(F)c1	C1CNCCN1	1.0	1.0	0	0.0
1	COc1ccccc1N1CCN(C(=O)C(CCN(C)CCc2ccccc2)NC(=O)c2cc3ccccc3o2)CC1	c1ccc2occc2c1	1.0	1.0	0	0.04
1	CCOc1cc(CNC(=O)C2CCN(c3cc(C)nn(Cc4ccc(OC)cc4)c3=NCc3ccc[nH]3)CC2)cc(OCC)c1OC	C1CCNCC1.c1cc[nH]c1	1.0	1.0	0	0.03
1	Cn1c(CCCCC(=O)NCCN2CCN(c3ccccc3)CC2)ccc1-c1ccns1	C1CNCCN1.CCCCC=O.Cn1cccc1.c1ccccc1	1.0	1.0	0	0.177
1	CC(C)C(=O)N(C)CCCN1CCN(c2nccc(Nc3ccccn3)n2)CC1	C1CNCCN1	1.0	1.0	0	0.13
1	CCS(=O)(=O)N1CC(C(=O)N2CCN(C(c3ccccc3)c3ccc(F)cc3)CC2)C(c2ccc(F)c(F)c2)C1	C1CNCCN1	1.0	1.0	0	0.04
1	CC(=O)NC(Cc1ccccc1N1CCNCC1)c1ccccc1	C1CNCCN1	1.0	1.0	0	0.0
1	CC1(C)C(C(=O)N2CCNCC2)C1S(=O)(=O)c1ccccc1	C1CNCCN1	1.0	1.0	0	0.0
1	CCCCCCCCCN1CCN(CCCCCC)CC1	C1CNCCN1	1.0	1.0	0	0.07
1	COc1cc2ncnc(N3CCN(C(=O)CNC(=O)c4ccc(C(C)(C)C)cc4)CC3)c2cc1OC	C1CNCCN1	1.0	1.0	0	0.02
1	O=C(CNc1ncnc([N+](=O)[O-])n1)N1CCN(C(CSc2ccc(Br)cc2)c2ccco2)CC1	C1CNCCN1	1.0	1.0	0	0.0
1	COc1ccc2sc(S(=O)(=O)N3CCC(CC(=O)N4CCN(c5cccnc5)CC4)CC3)c(C)c2c1	C1CNCCN1	1.0	1.0	0	0.06
1	CS(=O)(=O)N1CCN(c2nc(NCCCn3ccnc3)nc(NCc3ccccc3)n2)CC1	C1CNCCN1	1.0	1.0	0	0.03
1	O=C(C1CCC(CC2CCN(Cc3ccccc3)CC2)CC1)N1CCN(c2ccccc2)CC1	C1CNCCN1	1.0	1.0	0	0.09
1	O=C(NCCN1CCC2C(C1)c1cccc3c1N2CCS3)c1ccc(F)c(Cl)c1	Fc1ccccc1.c1cc2c3c(c1)C1CNCCC1N3CCS2	1.0	1.0	1	0.48
1	NC(Nc1ncnc2ccsc12)NN1CCN(CCCCC(=O)n2[nH]c(=O)c3ccccc32)CC1	C1CNCCN1	1.0	1.0	0	0.18
1	COc1ccc(C(=O)N2CCN(Cc3cccc4c3-c3ccccc3C4=O)CC2)c(OC)c1	CO.O=C1c2ccccc2-c2ccccc21	1.0	1.0	0	0.01
1	Cc1cccc(NC(=O)c2cc(Br)cnc2-n2cnnn2)n1	Brc1cccnc1	1.0	1.0	0	0.0
1	FC1(CN2CCOc3ccccc32)CCN(Cc2cnn3ccccc23)CC1	c1ccn2nccc2c1	1.0	1.0	0	0.06
1	COc1ccc(CNc2nc(C(=O)N3CCN(C4CCCCC4)CC3)c(-c3ccccc3)s2)cc1	C1CNCCN1	1.0	1.0	0	0.01
1	CC(CN1CCN(CCO)CC1)Nc1ccc(C(=O)NCc2ccccc2OCc2ccccc2)cc1	C1CNCCN1.CCC.CCO	1.0	1.0	0	0.07
1	O=C(O)C1CCN(C2CCc3ccc(Cc4ccc(F)cc4)cc3C2Cc2ccc(C[N+]3(C(F)(F)F)CC3)cc2)CC1F	CC1CCCc2ccccc21	1.0	1.0	0	0.0
1	COc1ccc(CN2C3CCC2CC(NC(=O)N2CCN(S(=O)(=O)c4ccc(Br)cc4)CC2)C3)c(OC)c1	C1CNCCN1	1.0	1.0	0	0.02
1	O=c1sc2ccccc2n1CC1CCNCC1	C1CCNCC1.Cn1c(=O)sc2ccccc21	1.0	1.0	0	0.0
1	C#CCN1CCN(Cc2ccc(C(C)F)cc2)C(CCO)C1Cc1ccccc1	C1CNCCN1	1.0	1.0	0	0.01
1	CC1CC(O)CC(c2nc3ccc(S(=O)(=O)NCC(OCCN4CCN(c5ccccc5)CC4)c4ccccc4)cc3o2)C1	C1CNCCN1	1.0	1.0	1	0.23
1	COc1ccc(Cc2cc(Cl)sc2Cl)cc1OC	CO.c1ccccc1	1.0	1.0	0	0.0
1	CCCC(OC)C(=O)N1CCN(c2ccc3c(c2)n(C2CN(c4ccc(F)cc4)C2=O)c2cncn32)CC1	C1CNCCN1	1.0	1.0	0	0.0
1	O=C(O)c1ccc2c(c1)nc(S)n2N1CCN(c2ccccc2C(F)(F)F)CC1	C1CNCCN1.Sc1nc2ccccc2[nH]1	1.0	1.0	0	0.03
1	O=C1COCCN1C1CCc2cc(-n3cnnn3)ccc2C1Cc1ccc(F)cc1	CC1CCCc2ccccc21	1.0	1.0	0	0.15
1	CCOC1CC(n2ccc(=O)[nH]c2=O)CCC1CN1CCC(Oc2ccc(Cl)cc2)CC1	Clc1ccccc1.OC1CCNCC1	1.0	1.0	0	0.12
1	OC(COc1ccc(-c2ccc(F)cc2)cc1)CN1CCN(c2ccncc2)CC1	C1CNCCN1	1.0	1.0	0	0.07
1	O=C(O)c1sccc1-c1oc2ccccc2c1Cl	c1ccc2occc2c1	1.0	1.0	0	0.0
1	CC(C)C(=O)N(C)c1ncnc(-c2ccc(N3CCN(c4ccccc4)CC3)n2C)n1	C1CNCCN1.CC(C)C=O.Cn1cccc1	1.0	1.0	0	0.03
1	CCC(=O)C1=NC(c2cc(OC)c(OC)c(OC)c2)N(C2CCCCC2)C1=O	CCCCC	1.0	1.0	0	0.0
1	O=C(C1Cc2ccccc2CN1C(=O)c1cc(C(F)(F)F)ccc1N1CCCCC1)N1CCN(c2ccc(F)cc2)CC1	C1CNCCN1	1.0	1.0	0	0.01
1	CC(C)N1CCC(Oc2ccc(N3CCN(C4CCC(n5nc(C(=O)N(C)C)c6cncnc65)CC4)CC3)c(Cl)c2)CC1	C1CNCCN1	1.0	1.0	0	0.06
1	O=C(CCc1cccc2ccoc12)OCCCN1CCCC(O)C1	c1ccc2occc2c1	1.0	1.0	0	0.02
1	CCN(CC)c1cc(C(=O)N2CCN(Cc3cc4c(cc3OC)OCO4)CC2)ccc1C	C1CNCCN1.C=O.c1ccc2c(c1)OCO2	1.0	1.0	0	0.01
1	Cn1ncc(-c2cccc(C(=O)N3CCN(CCO)CC3)n2)c1-c1cccnc1	C1CNCCN1	1.0	1.0	0	0.04
1	c1cc2ccc3cn[nH]c3n2c1N1CCNCC1	C1CNCCN1	1.0	1.0	0	0.0
1	Cc1ccccc1NC(=O)C(c1ccccc1)N1CCN(c2ccccc2)CC1	C1CNCCN1	1.0	1.0	0	0.01
1	CCCc1nc2cc(C(=O)N3CCN(c4ccc([N+](=O)[O-])cc4)C3)ccc2nc1N1CCN(C2CCCCc3ccccc32)CC1	C1CNCCN1	1.0	1.0	0	0.05
1	CC(C(=O)O)N1CCN(C(CF)N2CCOC(C3(c4ccc5[nH]c(-c6ccccc6F)cc5c4)CC3)C2)CC1	C1CNCCN1.CCF.c1ccc2[nH]ccc2c1	1.0	1.0	0	0.0
1	COc1ccc(-c2nc3c(I)cc(C)cn3c2N2CCN(CC3CC3)CC2)cc1OC	C1CNCCN1.Cc1cc(I)c2nccn2c1	1.0	1.0	0	0.12
1	C=CCNCCn1c(NC=O)nc2c1c(=O)[nH]c(=O)n2-c1ccccc1	C=CC.C=O	1.0	1.0	0	0.02
1	COc1cccc(Cn2nc(C(=O)N3CCN(c4cccc(Cl)c4)CC3)ccc2=O)c1	C1CNCCN1	1.0	1.0	0	0.0
1	CC(C)CN1CCN(C(=O)N2CCN(c3ccc(Cl)cn3)CC2)CC1	C1CNCCN1	1.0	1.0	0	0.02
1	COc1ccccc1N1CCN(Cc2cc(-c3ccccc3)no2)CC1	C1CNCCN1	1.0	1.0	1	0.34
1	COc1ccc(C(=O)N2CCN(c3ccc4nc(C(=O)C5CCN(Cc6ccccc6)CC5)sc4n3)CC2)cc1	C1CNCCN1	1.0	1.0	0	0.05
1	CC(C)OC(CCCN1c2ccccc2Sc2ccccc21)N1CCNCC1	C1CNCCN1.CCC.c1ccc2c(c1)Nc1ccccc1S2	1.0	1.0	0	0.13
1	COc1ccc(N2CCN(CCOc3ccc4c(c3)CCc3ccccc3C4=O)CC2)cc1	C1CNCCN1	1.0	1.0	1	0.23
1	O=C(c1cccs1)N1CCN(c2ccc(F)cc2)CC1	C1CNCCN1	1.0	1.0	0	0.0
1	CC(Oc1ccccc1)C(=O)N1CCN(Cc2ccncc2)CC1	C1CNCCN1	1.0	1.0	0	0.02
1	O=S(=O)(NCCc1c[nH]c2ccc(OCCN3CCN(CCF)CC3)cc12)c1cccc2ccccc12	C1CNCCN1.CCF.c1ccc2[nH]ccc2c1	1.0	1.0	1	0.34
1	COc1ccc(N2CCN(CC=CC(=O)NO)CC2)cc1	C1CNCCN1	1.0	1.0	0	0.03
1	CS(=O)(=O)N(CC(=O)NO)Cc1ccccc1[N+](=O)[O-]	O=[N+]([O-])c1ccccc1	1.0	1.0	0	0.0
1	CCOc1cc(C(C)NC(=O)CN2CCN(C(=O)OC(C)CC)CC2)ccc1OC	C1CNCCN1	1.0	1.0	0	0.01
1	O=C1c2ccc(F)cc2CCC1(C1CCN(c2ccccn2)CC1)n1ccnc1	O=C1c2ccc(F)cc2CCC1C1CCNCC1	1.0	1.0	0	0.02
1	CC(=O)c1ccc(OCC(=O)N2CCN(Cc3cccs3)CC2)cc1	C1CNCCN1	1.0	1.0	0	0.0
